user_id,first_name,last_name,email,company_name,domain_name,signup_date,plan,monthly_fee,status,last_login,total_revenue_generated,signup_month,signup_year
186,Dennis,Goodman,dennis.goodman@carlson.com,"Aguilar, Jackson and Morgan",erickson.com,2023-04-22,Starter,47,Canceled,2023-08-28,329,4,2023
187,Kimberly,Jones,kimberly.jones@payne-cannon.com,Alvarado-Young,bryant-perez.com,2023-12-26,Starter,47,Active,2024-12-27,376,12,2023
188,Erica,Turner,erica.turner@white.com,"Davis, Crawford and Howard",harris.com,2024-10-04,Starter,47,Canceled,2024-10-13,423,10,2024
189,Melinda,Norman,melinda.norman@white.com,Rivas-Thomas,wells-brown.com,2024-08-06,Professional,97,Active,2024-09-24,1067,8,2024
190,Karen,Meyers,karen.meyers@parrish.com,Bennett-Green,chapman.biz,2024-06-23,Enterprise,199,Canceled,2024-10-26,1990,6,2024
191,Peter,Jones,peter.jones@ferguson.org,Lopez-Sampson,obrien.info,2024-03-22,Starter,47,Active,2024-09-27,611,3,2024
192,Michael,Rodriguez,michael.rodriguez@king.com,Richard-Snyder,taylor.com,2023-08-01,Starter,47,Canceled,2025-01-10,282,8,2023
193,Tyler,Burns,tyler.burns@baird-manning.com,"Smith, Thomas and Miller",anderson-cooper.net,2023-08-16,Enterprise,199,Canceled,2024-07-04,597,8,2023
194,Andrew,Werner,andrew.werner@jones.com,Carroll Ltd,perez.info,2023-08-27,Enterprise,199,Canceled,2024-06-06,1791,8,2023
195,Amanda,Moore,amanda.moore@escobar-sanchez.com,Evans Group,martinez.com,2024-01-21,Starter,47,Canceled,2024-05-19,470,1,2024
196,Alexander,Mooney,alexander.mooney@evans.com,"Williams, Palmer and Cruz",nelson.com,2024-11-13,Professional,97,Canceled,2024-12-13,679,11,2024
197,Jerry,Jenkins,jerry.jenkins@ford-davis.info,"Jensen, Ross and Mitchell",moore.com,2024-08-04,Enterprise,199,Active,2024-08-21,1393,8,2024
198,David,Ellis,david.ellis@hart.com,"Harrison, Smith and Johnson",holt.com,2023-10-12,Starter,47,Canceled,2023-10-30,47,10,2023
199,Jacob,Reynolds,jacob.reynolds@rios.com,"Randall, Strong and Burgess",barker.org,2023-05-02,Enterprise,199,Active,2023-08-16,3582,5,2023
200,Diane,Maxwell,diane.maxwell@mathews.com,Flynn-Sawyer,ferguson.org,2024-09-27,Starter,47,Active,2024-12-11,611,9,2024
201,Kevin,Wu,kevin.wu@williams-reilly.info,Nixon-Scott,simpson.com,2024-05-16,Professional,97,Canceled,2024-08-19,970,5,2024
202,Susan,Pena,susan.pena@fuller.com,Ho Inc,stuart.info,2025-01-17,Enterprise,199,Canceled,2025-01-20,2388,1,2025
203,Scott,Travis,scott.travis@ross.org,Zimmerman Inc,simmons.biz,2024-03-14,Starter,47,Canceled,2024-05-31,517,3,2024
204,Daryl,Sanchez,daryl.sanchez@ortiz.org,Lopez-Clark,nunez.info,2024-02-13,Professional,97,Canceled,2025-01-07,679,2,2024
205,Mark,Campbell,mark.campbell@swanson.org,"Robbins, Rubio and Jones",peterson-sanders.info,2024-07-14,Professional,97,Canceled,2024-10-11,582,7,2024
206,Wesley,Rice,wesley.rice@melton-castro.com,Wilson and Sons,white-reid.biz,2024-07-19,Starter,47,Canceled,2024-11-20,188,7,2024
207,Katherine,Gonzalez,katherine.gonzalez@cobb.org,Brown-Bowers,mitchell.org,2023-07-28,Professional,97,Active,2023-08-05,194,7,2023
208,Erin,Ellis,erin.ellis@kirby-valencia.com,Page Group,lopez.net,2023-06-12,Starter,47,Active,2023-11-26,893,6,2023
209,Cassandra,Baker,cassandra.baker@lambert.biz,Edwards Inc,moore.net,2024-09-17,Professional,97,Active,2024-10-31,1261,9,2024
210,Joseph,Griffin,joseph.griffin@henry.biz,Moore Ltd,king.biz,2023-09-09,Professional,97,Canceled,2024-03-06,485,9,2023
211,Michael,Pruitt,michael.pruitt@flores-ramsey.net,Williams-Sanders,ward-ortiz.com,2023-09-01,Professional,97,Canceled,2024-10-13,97,9,2023
212,Dalton,Taylor,dalton.taylor@ortiz-knight.info,Ware LLC,cardenas-williams.biz,2024-12-05,Professional,97,Canceled,2024-12-25,194,12,2024
213,Patrick,Ayers,patrick.ayers@allen-burton.com,Nelson-Decker,washington.com,2025-01-04,Starter,47,Canceled,2025-01-05,141,1,2025
214,Kevin,Strickland,kevin.strickland@guzman-thomas.com,Young Inc,hammond.com,2023-07-04,Enterprise,199,Active,2024-01-05,3781,7,2023
215,Kyle,Davis,kyle.davis@ramirez.com,Wolf-Levine,alvarez.com,2023-02-22,Starter,47,Canceled,2023-04-13,47,2,2023
216,Sarah,Bird,sarah.bird@herrera-turner.com,Salazar-Hernandez,webb.com,2024-07-11,Professional,97,Canceled,2024-11-06,970,7,2024
217,Daniel,Banks,daniel.banks@franklin.com,Davis Group,campbell.info,2024-09-10,Starter,47,Canceled,2024-11-06,329,9,2024
218,Lindsey,Allen,lindsey.allen@jones.info,Hunt Ltd,bennett-willis.com,2024-03-06,Enterprise,199,Active,2024-08-17,3980,3,2024
219,Katrina,Watson,katrina.watson@russell.com,Villarreal Group,kelly-turner.com,2024-01-30,Enterprise,199,Active,2024-05-15,1393,1,2024
220,Francisco,Bell,francisco.bell@malone.biz,"Harrison, Martin and Smith",washington-schneider.info,2024-12-31,Enterprise,199,Canceled,2025-01-10,1791,12,2024
221,Diamond,Jones,diamond.jones@ballard.net,Sanchez Inc,richardson-zimmerman.com,2023-12-02,Starter,47,Canceled,2024-03-23,470,12,2023
222,Christopher,Moran,christopher.moran@parker.com,"Powers, Keller and Thomas",hogan-golden.org,2023-08-06,Professional,97,Active,2024-11-15,679,8,2023
223,Steven,Hoover,steven.hoover@herman.net,"Hardy, Villa and Buckley",novak.com,2024-06-15,Enterprise,199,Canceled,2024-08-24,2388,6,2024
224,Cole,Hill,cole.hill@jimenez.com,Neal Group,parker-smith.org,2023-10-10,Professional,97,Active,2024-11-30,485,10,2023
225,Victoria,Buchanan,victoria.buchanan@miller-howard.com,Howell-House,rose.biz,2024-04-01,Starter,47,Active,2024-06-07,517,4,2024
226,Andrew,Espinoza,andrew.espinoza@carroll-green.com,Allen-Combs,hudson.com,2023-04-21,Starter,47,Active,2024-04-16,799,4,2023
227,Jasmine,Torres,jasmine.torres@smith.biz,Jones-Page,wood-jimenez.com,2023-11-16,Enterprise,199,Canceled,2024-04-16,2189,11,2023
228,Susan,Gomez,susan.gomez@mendoza-powell.com,"Rice, Chapman and Richards",nelson.com,2024-10-06,Starter,47,Active,2024-11-23,282,10,2024
229,Melissa,Burgess,melissa.burgess@castillo.com,Mckee-Hart,barrett.com,2023-01-26,Starter,47,Canceled,2023-09-28,423,1,2023
230,Anthony,Rodriguez,anthony.rodriguez@armstrong.com,"Richardson, Johnson and Parker",thomas.com,2023-08-06,Starter,47,Canceled,2023-10-24,94,8,2023
231,Bradley,Patel,bradley.patel@jenkins-cooper.com,"Ford, Martin and Ortega",nash-benson.info,2024-01-28,Enterprise,199,Active,2024-08-10,2985,1,2024
232,Kimberly,Kelly,kimberly.kelly@dunn.com,Richard-Williams,berger.com,2023-04-01,Enterprise,199,Canceled,2024-03-02,1791,4,2023
233,Suzanne,Meyers,suzanne.meyers@ellis.com,Quinn-Stephens,marquez.com,2023-09-18,Professional,97,Active,2023-12-19,1649,9,2023
234,Aaron,Paul,aaron.paul@patel.com,Pruitt-Brown,mercado.org,2023-06-14,Professional,97,Canceled,2024-09-22,291,6,2023
235,Chad,Jackson,chad.jackson@robertson-miller.com,Hawkins and Sons,smith-boone.com,2023-08-27,Starter,47,Canceled,2023-09-09,235,8,2023
236,Jocelyn,Austin,jocelyn.austin@french.com,Garcia-Walker,molina.com,2024-03-10,Enterprise,199,Canceled,2024-07-04,2189,3,2024
237,Kelly,Arroyo,kelly.arroyo@waters.biz,Turner-Arias,williams.com,2023-08-27,Starter,47,Active,2024-01-28,376,8,2023
238,Lori,Williams,lori.williams@wagner.com,Duffy-Gutierrez,wade.com,2023-09-22,Professional,97,Canceled,2023-11-27,873,9,2023
239,Richard,Stevens,richard.stevens@welch-jacobs.info,Boyd and Sons,carlson.com,2024-02-28,Starter,47,Canceled,2024-04-11,235,2,2024
240,Holly,Butler,holly.butler@lane.org,"Hardy, Nolan and Morton",dalton.com,2023-12-12,Starter,47,Active,2024-10-20,470,12,2023
241,Michelle,Krause,michelle.krause@dawson.com,"Walker, Sanchez and Compton",williamson.com,2023-05-20,Professional,97,Active,2024-03-28,1746,5,2023
242,Sandra,Rios,sandra.rios@young-ramirez.info,"Carey, Saunders and Castillo",harris-sanchez.com,2023-08-10,Enterprise,199,Active,2024-05-08,4378,8,2023
243,Alyssa,Bishop,alyssa.bishop@mullins.com,Fischer Ltd,callahan.com,2024-07-31,Professional,97,Canceled,2024-11-30,1164,7,2024
244,Courtney,Murillo,courtney.murillo@kennedy.biz,Little-Glenn,jackson.com,2023-09-17,Professional,97,Canceled,2023-12-25,1164,9,2023
245,Kimberly,Bradford,kimberly.bradford@snyder.biz,"Murray, Guerrero and Cooper",bean-rodriguez.com,2024-02-07,Enterprise,199,Active,2024-10-18,1592,2,2024
246,Henry,Orr,henry.orr@long.info,Rogers Ltd,blair.com,2023-08-07,Starter,47,Active,2024-07-07,799,8,2023
247,Franklin,Moore,franklin.moore@campbell.biz,Thompson-Jones,freeman-buchanan.com,2024-07-12,Enterprise,199,Active,2024-11-27,2189,7,2024
248,Zachary,Scott,zachary.scott@thompson-harmon.com,Turner and Sons,lee.net,2024-06-03,Starter,47,Active,2024-10-10,329,6,2024
249,Peter,Moss,peter.moss@martinez-daniel.com,White-Nelson,smith.org,2024-12-16,Enterprise,199,Canceled,2025-01-13,1194,12,2024
250,Andrea,Rose,andrea.rose@smith.net,Lyons Ltd,williams-lopez.com,2023-12-22,Starter,47,Active,2024-12-11,47,12,2023
251,Jeremy,Morton,jeremy.morton@allen.com,Allen-Crawford,freeman.com,2024-06-24,Starter,47,Active,2024-10-10,329,6,2024
252,Jessica,Espinoza,jessica.espinoza@wilson-livingston.net,Crawford-Velez,mitchell.com,2024-10-04,Enterprise,199,Canceled,2024-12-05,1592,10,2024
253,Benjamin,Braun,benjamin.braun@burton.org,Garcia-Lopez,lopez.info,2024-01-31,Enterprise,199,Active,2024-12-03,2786,1,2024
254,Craig,Robertson,craig.robertson@joseph-crawford.net,"Shepherd, Lewis and Smith",lee-harris.com,2024-06-05,Enterprise,199,Active,2024-06-16,2587,6,2024
255,Rhonda,Garcia,rhonda.garcia@saunders-matthews.com,Anderson-Taylor,howard.com,2023-03-02,Starter,47,Active,2024-10-26,893,3,2023
256,Erin,Martinez,erin.martinez@oneal.com,"Gates, Guzman and Adams",norris.com,2023-09-02,Enterprise,199,Canceled,2024-01-21,1194,9,2023
257,Steven,Cook,steven.cook@wade-torres.org,Wilson Inc,hodge-rojas.net,2024-12-05,Enterprise,199,Canceled,2025-01-18,1194,12,2024
258,Karla,White,karla.white@smith.org,Smith-Willis,mcdonald-herrera.com,2023-06-30,Starter,47,Active,2024-11-29,517,6,2023
259,Paula,Small,paula.small@johnson-barry.com,Roberts-Allen,flynn.com,2024-08-01,Enterprise,199,Active,2024-09-12,3184,8,2024
260,Jeffrey,Frank,jeffrey.frank@jones-casey.com,"Simmons, Burke and Gray",reynolds.org,2024-03-17,Enterprise,199,Active,2024-06-03,1791,3,2024
261,Mark,King,mark.king@kennedy.com,"Casey, Clark and Rogers",saunders-shaw.com,2024-12-11,Professional,97,Active,2024-12-24,2328,12,2024
262,Daryl,Walter,daryl.walter@allen.net,Hodges Group,adams.biz,2024-07-22,Professional,97,Canceled,2024-10-09,1164,7,2024
263,Tyler,Webster,tyler.webster@parker-carroll.biz,Lewis-Thompson,wilson-merritt.com,2023-08-04,Starter,47,Active,2024-09-03,752,8,2023
264,Kyle,Thompson,kyle.thompson@duke.com,"Pierce, Martinez and Mason",khan-freeman.biz,2024-08-03,Enterprise,199,Active,2024-10-14,2587,8,2024
265,Jennifer,Stewart,jennifer.stewart@peters-martinez.net,"Jordan, Hernandez and Hanson",cruz.com,2024-10-19,Professional,97,Active,2024-10-26,1940,10,2024
266,Christopher,Gross,christopher.gross@jarvis.org,Lawson-Hopkins,white.com,2024-02-18,Starter,47,Active,2024-12-06,564,2,2024
267,Bobby,Gay,bobby.gay@stanley.net,Dunlap-Reed,brown.com,2023-12-15,Starter,47,Active,2024-03-02,235,12,2023
268,Lori,Page,lori.page@williams.com,Kelley-Jones,cantu-mccoy.com,2024-01-22,Professional,97,Active,2024-03-23,97,1,2024
269,Ralph,Sanchez,ralph.sanchez@charles-miller.com,Black Ltd,weber.com,2024-10-15,Professional,97,Canceled,2024-11-05,679,10,2024
270,Dawn,Mitchell,dawn.mitchell@stewart.com,"Williams, Chavez and Richardson",lee.com,2023-11-17,Enterprise,199,Canceled,2024-10-16,398,11,2023
271,Natalie,Martin,natalie.martin@thompson.biz,Reed-Miles,sanchez-lee.info,2023-07-18,Starter,47,Canceled,2024-03-21,47,7,2023
272,Kimberly,Crawford,kimberly.crawford@andrews-cobb.com,Marshall LLC,thompson.com,2025-01-09,Enterprise,199,Active,2025-01-18,1990,1,2025
273,Doris,Spencer,doris.spencer@lee.org,Mccarthy-Wilson,mann.org,2023-10-24,Professional,97,Canceled,2024-07-07,1067,10,2023
274,Mark,Patel,mark.patel@thomas-walters.biz,Murphy-Monroe,reid.com,2024-07-27,Starter,47,Active,2024-10-07,658,7,2024
275,Claudia,Lopez,claudia.lopez@moore-murphy.com,Edwards PLC,wilson.com,2024-03-26,Enterprise,199,Active,2024-04-11,199,3,2024
276,Joseph,Hurley,joseph.hurley@estrada-charles.biz,"Hernandez, Smith and Hubbard",johnson.biz,2024-04-24,Enterprise,199,Canceled,2024-05-20,1791,4,2024
277,Kevin,Valdez,kevin.valdez@gardner.com,Hernandez and Sons,smith.com,2024-11-28,Professional,97,Canceled,2024-12-17,194,11,2024
278,Laura,Zimmerman,laura.zimmerman@mccormick.info,Miller LLC,wells-pope.com,2023-05-03,Starter,47,Canceled,2024-10-14,94,5,2023
279,Phillip,Robertson,phillip.robertson@byrd.info,"Le, Torres and Jacobs",howe.org,2023-09-17,Professional,97,Active,2024-06-21,1164,9,2023
280,Patricia,Russell,patricia.russell@smith.net,"Potts, Villanueva and Myers",jennings-winters.com,2023-10-30,Enterprise,199,Active,2024-08-15,1393,10,2023
281,Aaron,Elliott,aaron.elliott@griffith-armstrong.com,Shields and Sons,jensen-lawson.com,2024-11-20,Enterprise,199,Canceled,2024-12-16,995,11,2024
282,Walter,Palmer,walter.palmer@reid-thompson.com,Downs Group,sullivan.net,2024-07-15,Professional,97,Canceled,2024-09-22,194,7,2024
283,Sandra,Love,sandra.love@miller.net,Mitchell LLC,harris-johnson.info,2024-06-17,Starter,47,Active,2025-01-10,282,6,2024
284,Vanessa,Morgan,vanessa.morgan@lawrence-dunn.biz,Caldwell-Davis,johnson.org,2023-08-30,Starter,47,Active,2023-11-28,1034,8,2023
285,Miguel,Martin,miguel.martin@cruz.com,Bailey-Gonzalez,cruz-johnson.info,2023-08-10,Professional,97,Active,2023-11-30,1067,8,2023
286,Christopher,Nguyen,christopher.nguyen@duran.com,"White, Bates and Potter",smith-martinez.com,2023-09-28,Professional,97,Active,2023-10-23,1746,9,2023
287,Jason,Wade,jason.wade@brown.com,Castillo PLC,hill-andrews.com,2024-04-22,Professional,97,Canceled,2024-07-22,873,4,2024
288,Julian,Brock,julian.brock@shepherd-gonzalez.info,Long Group,bryant.com,2025-01-12,Starter,47,Active,2025-01-15,1034,1,2025
289,Melvin,Nunez,melvin.nunez@guerrero-thomas.com,"Hodge, Miller and Davis",scott.com,2023-11-23,Starter,47,Canceled,2023-12-17,517,11,2023
290,Brittney,Melton,brittney.melton@stewart.biz,Cardenas-Jackson,rowe-taylor.net,2023-12-05,Enterprise,199,Canceled,2024-02-19,199,12,2023
291,Frank,Hall,frank.hall@duran.com,Barrera Group,carter-olsen.com,2023-11-29,Starter,47,Active,2024-01-30,987,11,2023
292,Janet,Brooks,janet.brooks@fuller.com,"Wagner, Fitzgerald and Thompson",smith-wilson.org,2024-10-14,Enterprise,199,Canceled,2024-11-18,2388,10,2024
293,Cindy,Holloway,cindy.holloway@baker.net,"Fuller, Rodriguez and Shields",cherry.com,2023-08-15,Enterprise,199,Canceled,2024-05-13,796,8,2023
294,Maria,Williams,maria.williams@lynn.biz,Johnson-Mejia,sullivan-sharp.com,2023-02-02,Enterprise,199,Canceled,2023-05-04,1393,2,2023
295,Lori,Herring,lori.herring@stuart.info,Thomas-Cruz,salazar-baker.com,2023-12-27,Starter,47,Canceled,2024-07-05,517,12,2023
296,Jason,Hill,jason.hill@long.org,Stewart Ltd,lopez.net,2023-07-08,Starter,47,Active,2024-05-17,1128,7,2023
297,Emily,Ellis,emily.ellis@turner.com,Williams-Perez,johnson.biz,2024-04-18,Enterprise,199,Canceled,2024-09-21,1592,4,2024
298,Angela,Garcia,angela.garcia@perez.com,Johnson-Richards,evans.com,2023-04-21,Enterprise,199,Canceled,2024-06-28,1791,4,2023
299,Robert,Fuller,robert.fuller@terry.net,"Hatfield, Turner and Cox",price.com,2024-11-10,Starter,47,Active,2024-11-22,1034,11,2024
300,Olivia,Thomas,olivia.thomas@freeman.com,Miller-Carr,sanders.info,2023-03-24,Professional,97,Canceled,2024-10-19,582,3,2023
301,Michael,Jones,michael.jones@stark-wilson.com,Hernandez and Sons,nichols.com,2023-11-25,Enterprise,199,Canceled,2024-01-05,398,11,2023
302,Amanda,Martin,amanda.martin@abbott-mclean.com,Stevens Ltd,baker.com,2024-02-05,Professional,97,Active,2024-11-04,970,2,2024
303,Charles,Fisher,charles.fisher@townsend.com,Jones Inc,brown.com,2023-05-17,Enterprise,199,Active,2023-10-15,2985,5,2023
304,Jeffrey,Morgan,jeffrey.morgan@frye.com,"Hartman, Myers and Hurst",pearson.info,2023-02-07,Professional,97,Active,2024-11-13,1358,2,2023
305,Marissa,Smith,marissa.smith@bailey.com,"Nelson, Lane and Matthews",miller.net,2024-11-01,Starter,47,Canceled,2025-01-13,329,11,2024
306,Ronald,Murphy,ronald.murphy@browning-lee.net,Lee Group,tucker.org,2024-12-31,Starter,47,Canceled,2025-01-18,517,12,2024
307,Tiffany,Ross,tiffany.ross@reynolds-webb.info,"Austin, Burns and Owen",wallace.org,2023-11-19,Enterprise,199,Active,2025-01-13,2388,11,2023
308,Gina,Brennan,gina.brennan@hill-roth.com,Hogan-Williams,matthews.com,2023-10-24,Professional,97,Canceled,2024-04-17,485,10,2023
309,Sierra,Patterson,sierra.patterson@porter.com,Anthony Ltd,harris.com,2023-04-18,Professional,97,Active,2024-06-18,1940,4,2023
310,Michelle,Whitehead,michelle.whitehead@russell.net,Thompson Group,brown.com,2023-03-20,Professional,97,Canceled,2024-09-29,388,3,2023
311,Janice,Myers,janice.myers@jones-dixon.com,"Collins, Brown and Patrick",lynn.com,2024-04-06,Enterprise,199,Active,2024-06-25,4577,4,2024
312,John,Bowen,john.bowen@bruce-davis.com,Ochoa-Watkins,anderson-carlson.com,2025-01-08,Starter,47,Canceled,2025-01-13,470,1,2025
313,Joseph,Chavez,joseph.chavez@yates-banks.com,Harvey-Stewart,murphy-carroll.com,2024-08-24,Starter,47,Canceled,2025-01-08,423,8,2024
314,Kyle,Lopez,kyle.lopez@mercado.com,"Valdez, Dougherty and Larson",wilson-tanner.org,2024-02-20,Enterprise,199,Canceled,2024-09-28,199,2,2024
315,Kenneth,Jones,kenneth.jones@guerrero.com,Chavez-Parker,brown.com,2024-08-13,Professional,97,Active,2024-12-15,1746,8,2024
316,William,Crawford,william.crawford@walker.com,Brock and Sons,barton-wallace.info,2024-02-12,Professional,97,Canceled,2025-01-01,873,2,2024
317,Mark,Ramirez,mark.ramirez@maldonado-bailey.com,Johnston-Murray,dorsey.org,2024-01-16,Enterprise,199,Canceled,2024-10-18,398,1,2024
318,Cynthia,King,cynthia.king@jones.com,Valentine Ltd,nguyen-zamora.com,2024-08-25,Starter,47,Active,2024-10-16,188,8,2024
319,Ann,Bell,ann.bell@jones.com,"Garcia, Garcia and Monroe",mathis.com,2024-11-09,Starter,47,Canceled,2025-01-05,470,11,2024
320,Lisa,Williams,lisa.williams@shelton.com,Reyes-Carroll,ellis-shaw.org,2024-06-07,Starter,47,Canceled,2024-06-16,376,6,2024
321,Justin,Taylor,justin.taylor@robertson-cruz.org,"Garcia, Lopez and Velez",mitchell.com,2023-09-17,Starter,47,Active,2024-03-26,987,9,2023
322,Vincent,Hardy,vincent.hardy@jones-murphy.biz,Romero-Sullivan,mclaughlin-nelson.biz,2024-06-30,Professional,97,Active,2024-08-26,1940,6,2024
323,Ronald,Cruz,ronald.cruz@schmitt.com,Sellers and Sons,richardson-aguirre.com,2023-10-05,Enterprise,199,Active,2024-12-14,4179,10,2023
324,Tyler,Reed,tyler.reed@james.org,Webb and Sons,benson.com,2024-02-07,Enterprise,199,Active,2024-08-19,597,2,2024
325,Christina,Reed,christina.reed@baker-reyes.com,"Smith, Mccoy and White",williams.com,2024-08-12,Starter,47,Canceled,2024-08-30,376,8,2024
326,Sarah,Holmes,sarah.holmes@howard.info,"Rose, Martinez and Hayes",chan.com,2023-06-29,Professional,97,Active,2024-01-14,776,6,2023
327,Cristian,Ross,cristian.ross@hamilton-wong.com,Anderson-Lynch,osborne.com,2024-04-01,Professional,97,Canceled,2024-08-16,485,4,2024
328,Alfred,Coleman,alfred.coleman@weaver.com,Gonzales-Andrews,shields-barry.info,2025-01-04,Starter,47,Canceled,2025-01-08,47,1,2025
329,Edwin,James,edwin.james@mann.com,Cruz-Walker,jackson.info,2023-08-13,Professional,97,Canceled,2024-08-12,388,8,2023
330,Heather,Garcia,heather.garcia@hutchinson.com,"Cummings, Hobbs and Myers",johnson.com,2023-12-30,Starter,47,Canceled,2024-05-13,141,12,2023
331,Tracy,Love,tracy.love@santos.com,Serrano Group,warren.com,2023-12-16,Enterprise,199,Canceled,2024-05-03,2189,12,2023
332,Barbara,Scott,barbara.scott@velez.com,Salazar Ltd,bennett.net,2023-07-27,Professional,97,Active,2024-12-30,1164,7,2023
333,David,King,david.king@ramirez-brown.info,"Randall, Calhoun and Kane",ball.net,2023-07-09,Enterprise,199,Active,2024-01-16,4776,7,2023
334,William,Horne,william.horne@thornton.net,"Calderon, Raymond and Sandoval",walker-lambert.com,2024-09-05,Enterprise,199,Canceled,2024-11-26,2189,9,2024
335,Katherine,Underwood,katherine.underwood@stevenson-austin.net,Boyd Ltd,perry.com,2024-11-09,Starter,47,Active,2025-01-06,47,11,2024
336,Sarah,Wilkins,sarah.wilkins@coleman.org,Ballard LLC,dickerson-cox.com,2024-09-20,Starter,47,Active,2024-10-25,658,9,2024
337,Matthew,Steele,matthew.steele@williams-martinez.com,Townsend-Shaw,cunningham-hanson.com,2024-02-21,Starter,47,Active,2024-12-20,517,2,2024
338,David,Rodriguez,david.rodriguez@martin.com,Jordan PLC,bullock-smith.biz,2023-11-08,Starter,47,Canceled,2024-04-13,564,11,2023
339,Jeffrey,Cruz,jeffrey.cruz@barnett.biz,Washington-Olson,castillo-anderson.com,2025-01-01,Starter,47,Active,2025-01-12,235,1,2025
340,Jason,Walker,jason.walker@morgan.org,Barker Group,sosa-mahoney.com,2023-09-27,Starter,47,Canceled,2024-08-11,470,9,2023
